name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,number_of_immigrants,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_ons2022_lowertown_west_3068_00000_6_2_percent,170,10,0.058823529411764705,36.2,31,75,0.4411764705882353,150,46000,150,48000,10,43000,54000,2.6,15,0.08823529411764706,145,0.8529411764705882,0,0,45,0.2647058823529412,0,0,10,0.058823529411764705,0,0,0,0,0,0,0,0,65,0.37142857142857144,0.05714285714285714,10,0,0,0,1,175,130,0.8125,15,0.11538461538461539,0,0,125,1,120,0.96,60,0.5217391304347826,0,0,10,0.16666666666666666,10,0.16666666666666666,30,0.5,0,0,0,0,0,0,0,20,0.11764705882352941
ottawa_ons2022_madawaska_valley_3712_00000_7_7_percent,15,0,0,40,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6666666666666666,0,0,0,0,0,1,15,10,0.6666666666666666,0,0,0,0,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_manor_park_3069_00000_2_5_percent,85,15,0.17647058823529413,37.2,36.8,0,0,60,31000,55,29000,18,30000,30000,15,30,0.35294117647058826,40,0.47058823529411764,0,0,0,0,0,0,20,0.23529411764705882,0,0,0,0,0,0,0,0,45,0.5294117647058824,0.23529411764705882,20,0,0,0,1,85,25,0.38461538461538464,0,0,0,0,40,1,40,1,0,0,0,0,10,0.5,0,0,0,0,0,0,0,0,0,15,0.17647058823529413,0,0
ottawa_ons2022_manotick_3070_00000_1_7_percent,375,50,0.13333333333333333,41.3,45.6,10,0.02666666666666667,295,60800,280,75000,7.3,53200,69000,4.1,85,0.22666666666666666,240,0.64,50,0.13333333333333333,0,0,0,0,30,0.08,0,0,0,0,0,0,0,0,235,0.6266666666666667,0.04,15,0.02666666666666667,0.044444444444444446,10,1,375,225,0.7258064516129032,35,0.15555555555555556,0,0,190,1,175,0.9210526315789473,115,0.6052631578947368,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,65,0.17333333333333334
ottawa_ons2022_marlborough_3071_00000_2_8_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_mc_nab_braeside_3713_00000_3_0_percent,15,0,0,44,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,15,10,0.6666666666666666,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0
ottawa_ons2022_merivale_gardens_grenfell_glen_pineglen_country_place_3072_00000_1_1_percent,135,40,0.2962962962962963,44.4,45.6,0,0,105,52000,95,59000,12.4,50000,60000,10.4,30,0.2222222222222222,65,0.48148148148148145,40,0.2962962962962963,0,0,0,0,15,0.11538461538461539,0,0,0,0,0,0,0,0,65,0.5,0,0,0,0,0,1,130,45,0.4090909090909091,10,0.2222222222222222,0,0,40,0.8888888888888888,35,0.7777777777777778,25,0.625,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,25,0.18518518518518517
ottawa_ons2022_metcalfe_3073_00000_1_7_percent,20,10,0.5,52,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5,0,0,0,0,0,1,20,10,0.5,0,0,0,0,10,1,10,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_mississippi_mills_3405_00000_3_5_percent,55,15,0.2727272727272727,35.5,24.8,0,0,35,36000,35,28000,28,32000,26000,24,0,0,15,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.2727272727272727,0,0,0,0,0,1,55,15,0.42857142857142855,0,0,0,0,10,1,10,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_montague_3406_00000_0_5_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_munster_ashton_3075_00000_0_8_percent,50,0,0,42,50.4,0,0,30,64000,30,76000,1.6,52000,68000,1.6,0,0,30,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.5555555555555556,0,0,0,0,0,1,45,20,0.6666666666666666,0,0,0,0,25,1,25,1,10,0.5,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_richmond_3074_00000_1_6_percent,80,0,0,31,34,0,0,55,70000,55,80000,4,54000,72000,2.6,0,0,60,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.375,0,0,0,0,0,1,80,50,0.8333333333333334,0,0,0,0,50,1,50,1,35,0.7,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_navan_sarsfield_3076_00000_3_3_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_new_edinburgh_3077_00000_3_6_percent,80,0,0,34.4,31,15,0.1875,70,60000,65,80000,5.2,60000,80000,0.9,0,0,70,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.5,0,0,0,0,0,1,80,60,0.8,10,0.16666666666666666,0,0,55,1,50,0.9090909090909091,30,0.5454545454545454,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,20,0.25
ottawa_ons2022_north_algona_wilberforce_3714_00000_3_7_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_north_dundas_3803_00000_1_5_percent,30,0,0,52,NA,0,0,25,76000,25,72000,NA,44000,48000,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.6666666666666666,0,0,0,0,0,1,30,30,1,0,0,0,0,25,1,20,0.8,10,0.4,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_north_glengarry_3804_00000_2_2_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_north_gower_kars_3078_00000_0_9_percent,35,10,0.2857142857142857,40,38,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,15,0.42857142857142855,0,0,0,0,0,1,35,15,0.75,0,0,0,0,15,1,15,1,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_north_grenville_3501_00000_2_2_percent,50,10,0.2,38,39.6,0,0,40,36000,35,40000,18,37000,40000,16,0,0,35,0.6363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.36363636363636365,0,0,0,0,0,1,55,30,0.75,10,0.3333333333333333,0,0,30,1,15,0.5,10,0.5,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_north_stormont_3805_00000_1_7_percent,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,15,10,1,0,0,0,0,10,0.6666666666666666,15,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_old_barrhaven_east_3079_00000_2_0_percent,1540,265,0.17207792207792208,43,45.2,40,0.025974025974025976,1250,45800,1115,54300,11.6,44600,55500,6.8,290,0.18831168831168832,980,0.6363636363636364,265,0.17207792207792208,165,0.10714285714285714,0,0,220,0.14285714285714285,0,0,0,0,0,0,0,0,1005,0.6525974025974026,0.08441558441558442,130,0.01948051948051948,0.032432432432432434,30,1,1540,810,0.6206896551724138,100,0.12345679012345678,50,0.05952380952380952,790,0.9404761904761905,725,0.8630952380952381,370,0.5211267605633803,15,0.02112676056338028,270,0.8181818181818182,25,0.07575757575757576,10,0.030303030303030304,0,0,20,0.06060606060606061,0.045454545454545456,10,0.006493506493506494,205,0.1331168831168831
ottawa_ons2022_old_barrhaven_west_3080_00000_1_1_percent,1025,170,0.16585365853658537,40.3,40.8,45,0.04390243902439024,795,48200,740,54300,12.5,44700,52700,7.9,245,0.23902439024390243,615,0.6,170,0.16585365853658537,80,0.07804878048780488,10,0.009708737864077669,75,0.07281553398058252,0,0,0,0,0,0,0,0,615,0.5970873786407767,0.07766990291262135,80,0.014634146341463415,0.027522935779816515,15,1,1030,520,0.611764705882353,75,0.14423076923076922,25,0.046296296296296294,515,0.9537037037037037,445,0.8240740740740741,250,0.5617977528089888,20,0.0449438202247191,170,0.85,20,0.1,10,0.05,0,0,0,0,0.075,30,0.02912621359223301,130,0.12682926829268293
ottawa_ons2022_old_hunt_club_3081_00000_2_4_percent,670,155,0.23134328358208955,44.9,48,50,0.07462686567164178,570,41400,530,45600,15.9,40200,48000,11.3,100,0.15037593984962405,415,0.6240601503759399,155,0.23308270676691728,80,0.12030075187969924,0,0,35,0.05223880597014925,0,0,0,0,0,0,0,0,410,0.6119402985074627,0.07462686567164178,50,0,0,0,1,670,315,0.5206611570247934,40,0.12698412698412698,15,0.045454545454545456,315,0.9545454545454546,270,0.8181818181818182,100,0.36363636363636365,25,0.09090909090909091,145,0.8285714285714286,20,0.11428571428571428,15,0.08571428571428572,0,0,10,0.05714285714285714,0.05714285714285714,20,0.029850746268656716,120,0.1791044776119403
ottawa_ons2022_old_ottawa_east_3082_00000_4_2_percent,680,20,0.029411764705882353,28.2,24.8,125,0.18382352941176472,580,23600,490,28000,13.1,20600,28800,5.6,35,0.05185185185185185,620,0.9185185185185185,20,0.02962962962962963,400,0.5925925925925926,0,0,10,0.014705882352941176,0,0,0,0,0,0,0,0,155,0.22794117647058823,0.058823529411764705,40,0,0,0,1,680,275,0.4263565891472868,35,0.12727272727272726,0,0,310,1,280,0.9032258064516129,120,0.4897959183673469,0,0,55,0.4583333333333333,50,0.4166666666666667,15,0.125,0,0,0,0,0,0,0,320,0.47058823529411764
ottawa_ons2022_old_ottawa_south_3083_00000_3_5_percent,215,15,0.06976744186046512,29.1,23.4,15,0.06976744186046512,130,66000,125,77000,8.4,58000,73000,2.6,85,0.3953488372093023,110,0.5116279069767442,15,0.06976744186046512,0,0,0,0,10,0.046511627906976744,0,0,0,0,0,0,0,0,70,0.32558139534883723,0,0,0,0,0,1,215,110,0.7096774193548387,0,0,0,0,85,1,80,0.9411764705882353,75,0.75,0,0,20,1,0,0,0,0,0,0,0,0,0,10,0.046511627906976744,55,0.2558139534883721
ottawa_ons2022_orleans_industrial_3084_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_orleans_village_chateauneuf_3085_00000_1_6_percent,310,80,0.25806451612903225,41.6,39.6,10,0.03225806451612903,230,40800,225,38000,21.2,40400,42000,14.4,70,0.22580645161290322,155,0.5,80,0.25806451612903225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0.5161290322580645,0.04838709677419355,15,0,0,0,1,310,130,0.52,20,0.15384615384615385,0,0,125,0.9615384615384616,105,0.8076923076923077,65,0.5909090909090909,0,0,35,0.7,0,0,0,0,0,0,0,0,0,35,0.11290322580645161,45,0.14516129032258066
ottawa_ons2022_osgoode_vernon_3086_00000_1_6_percent,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_overbrook_3087_00000_5_0_percent,335,65,0.19402985074626866,45.7,50,55,0.16417910447761194,305,37600,255,42800,17.2,39600,46400,9.2,25,0.07462686567164178,245,0.7313432835820896,65,0.19402985074626866,85,0.2537313432835821,0,0,60,0.18181818181818182,0,0,0,0,0,0,0,0,210,0.6363636363636364,0.030303030303030304,10,0.05970149253731343,0.10526315789473684,20,1,330,160,0.5079365079365079,30,0.1875,25,0.13513513513513514,160,0.8648648648648649,130,0.7027027027027027,60,0.46153846153846156,0,0,40,0.5714285714285714,15,0.21428571428571427,0,0,0,0,0,0,0,0,0,70,0.208955223880597
ottawa_ons2022_parkwood_hills_3088_00000_5_9_percent,95,15,0.15789473684210525,36.4,31.2,10,0.10526315789473684,75,39000,70,30000,34,42000,42000,16,0,0,65,0.6842105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0.6842105263157895,0.21052631578947367,20,0.10526315789473684,0.18181818181818182,10,1,95,55,0.6875,0,0,0,0,50,1,30,0.6,15,0.3,15,0.3,25,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,10,0.10526315789473684
ottawa_ons2022_pembroke_3715_00000_3_1_percent,100,25,0.25,49.2,58,0,0,95,60000,95,70000,9.2,56000,70000,5.4,0,0,75,0.75,25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.47368421052631576,0,0,0,0,0,1,95,50,0.5,10,0.2,0,0,45,0.9,35,0.7,10,0.2857142857142857,0,0,15,0.6,0,0,10,0.4,0,0,0,0,0,0,0,30,0.3
ottawa_ons2022_perth_3407_00000_2_5_percent,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_petawawa_3716_00000_2_3_percent,60,0,0,31.6,31,10,0.16666666666666666,45,52000,45,58000,6,44000,48000,5,0,0,40,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.4166666666666667,0,0,0,0,0,1,60,40,0.8888888888888888,0,0,0,0,30,1,25,0.8333333333333334,10,0.25,10,0.25,35,1,0,0,0,0,0,0,0,0,0,0,0,10,0.16666666666666666
ottawa_ons2022_pikwakanagan_golden_lake_39_3717_03030_38_6_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_pineview_3089_00000_3_1_percent,80,20,0.25,44,40.8,35,0.4375,65,42000,60,44000,18,39000,48000,14,0,0,55,0.6875,20,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.4375,0,0,0,0,0,1,80,45,0.6,0,0,0,0,40,0.8888888888888888,20,0.4444444444444444,15,0.375,0,0,15,0.6,0,0,10,0.4,0,0,0,0,0,0,0,10,0.125
ottawa_ons2022_playfair_park_guildwood_estates_3090_00000_2_3_percent,75,20,0.26666666666666666,37,36.8,10,0.13333333333333333,45,68000,40,84000,12,64000,84000,12,30,0.4,30,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.3333333333333333,0,0,0,0,0,1,75,25,0.5,0,0,0,0,30,1,25,0.8333333333333334,20,0.8,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,15,0.2,0,0
ottawa_ons2022_portobello_south_3091_00000_1_9_percent,840,110,0.13095238095238096,38.6,38.8,55,0.06547619047619048,660,46400,620,51600,11.7,43500,50200,7.5,190,0.2261904761904762,550,0.6547619047619048,110,0.13095238095238096,55,0.06547619047619048,0,0,115,0.13609467455621302,0,0,0,0,0,0,0,0,480,0.5680473372781065,0.07100591715976332,60,0.011904761904761904,0.021739130434782608,10,1,845,445,0.6496350364963503,55,0.12359550561797752,40,0.0851063829787234,430,0.9148936170212766,355,0.7553191489361702,195,0.5,10,0.02564102564102564,160,0.8421052631578947,0,0,10,0.05263157894736842,0,0,15,0.07894736842105263,0,0,0,110,0.13095238095238096
ottawa_ons2022_qualicum_redwood_3092_00000_1_9_percent,125,15,0.12,36,28.2,0,0,95,57000,90,67000,12,54000,62000,7.6,30,0.24,75,0.6,0,0,0,0,0,0,15,0.12,0,0,0,0,0,0,0,0,60,0.5,0.16666666666666666,20,0,0,0,1,120,60,0.631578947368421,15,0.25,0,0,55,0.9166666666666666,55,0.9166666666666666,30,0.6,0,0,10,0.6666666666666666,0,0,0,0,0,0,0,0,0,10,0.08,20,0.16
ottawa_ons2022_queensway_terrace_north_3093_00000_3_0_percent,85,0,0,32.8,29,10,0.11764705882352941,65,40000,65,44000,10,46000,56000,2.2,25,0.29411764705882354,60,0.7058823529411765,0,0,0,0,0,0,10,0.125,0,0,0,0,0,0,0,0,35,0.4375,0,0,0,0,0,1,80,50,0.7142857142857143,10,0.2,0,0,45,1,35,0.7777777777777778,35,0.7777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.23529411764705882
ottawa_ons2022_queenswood_chatelaine_3094_00000_3_9_percent,45,0,0,32,28.8,0,0,35,48000,25,68000,3.2,48000,56000,1.4,0,0,35,0.7777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.4444444444444444,0,0,0,0,0,1,45,35,0.875,0,0,0,0,25,1,20,0.8,25,0.8333333333333334,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,15,0.3333333333333333
ottawa_ons2022_queenswood_heights_3095_00000_1_5_percent,130,50,0.38461538461538464,50,54,20,0.15384615384615385,115,59000,115,68000,9.2,58000,67000,7.2,20,0.15384615384615385,65,0.5,50,0.38461538461538464,0,0,0,0,10,0.07692307692307693,0,0,0,0,0,0,0,0,80,0.5925925925925926,0.07407407407407407,10,0,0,0,1,135,70,0.6086956521739131,0,0,0,0,55,1,55,1,20,0.3076923076923077,0,0,40,0.8888888888888888,0,0,0,0,0,0,0,0,0,10,0.07692307692307693,10,0.07692307692307693
ottawa_ons2022_renfrew_3718_00000_1_7_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_rideaucrest_davidson_heights_3097_00000_1_4_percent,1305,150,0.11494252873563218,41.5,47.2,40,0.03065134099616858,1050,48900,950,58600,11,46000,57100,6,270,0.20689655172413793,875,0.6704980842911877,150,0.11494252873563218,80,0.06130268199233716,0,0,125,0.09578544061302682,0,0,0,0,0,0,0,0,855,0.6551724137931034,0.034482758620689655,45,0,0,0,1,1305,740,0.6666666666666666,60,0.08108108108108109,45,0.05921052631578947,715,0.9407894736842105,645,0.8486842105263158,365,0.5328467153284672,30,0.043795620437956206,275,0.873015873015873,15,0.047619047619047616,15,0.047619047619047616,0,0,10,0.031746031746031744,0.031746031746031744,0,0,205,0.15708812260536398
ottawa_ons2022_riverside_park_mooneys_bay_3098_00000_2_5_percent,105,10,0.09523809523809523,36,37.6,10,0.09523809523809523,75,50000,75,58000,3,52000,62000,2.8,25,0.23809523809523808,70,0.6666666666666666,0,0,30,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,40,0.38095238095238093,0.14285714285714285,15,0,0,0,1,105,55,0.6470588235294118,0,0,0,0,55,1,55,1,20,0.36363636363636365,0,0,30,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,10,0.09523809523809523
ottawa_ons2022_riverside_park_south_revelstoke_3099_00000_2_1_percent,20,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,20,20,1,0,0,0,0,20,1,20,1,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_riverside_south_leitrim_3100_00000_0_9_percent,1820,175,0.09615384615384616,36,35.2,65,0.03571428571428571,1365,51650,1265,60700,9.8,49000,58950,4.3,435,0.23901098901098902,1215,0.6675824175824175,175,0.09615384615384616,150,0.08241758241758242,0,0,190,0.10410958904109589,0,0,0,0,0,0,0,0,1170,0.6410958904109589,0.136986301369863,250,0.019230769230769232,0.03056768558951965,35,1,1825,1050,0.726643598615917,95,0.09047619047619047,15,0.013761467889908258,1075,0.9862385321100917,1020,0.9357798165137615,580,0.6041666666666666,40,0.041666666666666664,340,0.8947368421052632,20,0.05263157894736842,10,0.02631578947368421,0,0,10,0.02631578947368421,0.05263157894736842,40,0.021917808219178082,175,0.09615384615384616
ottawa_ons2022_riverview_3101_00000_3_8_percent,670,45,0.06716417910447761,32.6,26.4,135,0.20149253731343283,595,29600,515,34000,12.3,25300,31100,5.8,25,0.03759398496240601,600,0.9022556390977443,45,0.06766917293233082,295,0.44360902255639095,0,0,35,0.05223880597014925,0,0,0,0,0,0,0,0,245,0.3656716417910448,0.07462686567164178,50,0,0,0,1,670,320,0.49612403100775193,45,0.140625,0,0,340,1,315,0.9264705882352942,105,0.39622641509433965,0,0,120,0.75,20,0.125,25,0.15625,0,0,0,0,0,0,0,255,0.3805970149253731
ottawa_ons2022_rockcliffe_park_3102_00000_5_0_percent,90,0,0,27.2,18.2,0,0,50,120000,50,200000,1.4,110000,180000,1.8,45,0.5,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.3333333333333333,0,0,0,0,0,1,90,20,0.36363636363636365,0,0,0,0,40,1,35,0.875,10,0.6666666666666666,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,15,0.16666666666666666
ottawa_ons2022_rothwell_heights_beacon_hill_north_3103_00000_1_8_percent,375,50,0.13333333333333333,39,44.4,10,0.02666666666666667,275,50800,270,64000,8.4,53200,64500,5.4,95,0.25333333333333335,230,0.6133333333333333,50,0.13333333333333333,50,0.13333333333333333,0,0,15,0.039473684210526314,0,0,0,0,0,0,0,0,225,0.5921052631578947,0.06578947368421052,25,0,0,0,1,380,185,0.6065573770491803,25,0.13513513513513514,0,0,180,1,180,1,65,0.41935483870967744,0,0,55,0.6111111111111112,10,0.1111111111111111,0,0,0,0,15,0.16666666666666666,0,15,0.039473684210526314,80,0.21333333333333335
ottawa_ons2022_russell_3607_00000_1_3_percent,95,0,0,35.6,29.4,0,0,80,39000,70,46000,10,37000,50000,5.2,20,0.21052631578947367,65,0.6842105263157895,0,0,0,0,0,0,10,0.1111111111111111,0,0,0,0,0,0,0,0,45,0.5,0,0,0,0,0,1,90,55,0.7333333333333333,15,0.2727272727272727,0,0,40,0.8888888888888888,40,0.8888888888888888,10,0.2222222222222222,0,0,25,0.7142857142857143,0,0,0,0,0,0,0,0,0,15,0.16666666666666666,25,0.2631578947368421
